date,Kdo získá více hlasů - Lewica x Konfederacja: Konfederacja,Kdo získá více hlasů - Lewica x Konfederacja: Lewica,Kdo získá více hlasů - PiS (Zjednoczona Prawica) x Koalicja Obywatelska: Koalicja Obywatelska,Kdo získá více hlasů - PiS (Zjednoczona Prawica) x Koalicja Obywatelska: PiS (Zjednoczona Prawica),Kdo získá více hlasů - Trzecia Droga x Konfederacja: Konfederacja,Kdo získá více hlasů - Trzecia Droga x Konfederacja: Trzecia Droga,Kdo získá více hlasů - Trzecia Droga x Lewica: Lewica,Kdo získá více hlasů - Trzecia Droga x Lewica: Trzecia Droga,Nejvíc hlasů získá Ano/Ne - Bezpartyjni Samorządowcy: Ano,Nejvíc hlasů získá Ano/Ne - Bezpartyjni Samorządowcy: Ne,Nejvíc hlasů získá Ano/Ne - Koalicja Obywatelska: Ano,Nejvíc hlasů získá Ano/Ne - Koalicja Obywatelska: Ne,Nejvíc hlasů získá Ano/Ne - Konfederacja: Ano,Nejvíc hlasů získá Ano/Ne - Konfederacja: Ne,Nejvíc hlasů získá Ano/Ne - Lewica: Ano,Nejvíc hlasů získá Ano/Ne - Lewica: Ne,Nejvíc hlasů získá Ano/Ne - PiS (Zjednoczona Prawica): Ano,Nejvíc hlasů získá Ano/Ne - PiS (Zjednoczona Prawica): Ne,Nejvíc hlasů získá Ano/Ne - Polska Jest Jedna: Ano,Nejvíc hlasů získá Ano/Ne - Polska Jest Jedna: Ne,Nejvíc hlasů získá Ano/Ne - Trzecia Droga: Ano,Nejvíc hlasů získá Ano/Ne - Trzecia Droga: Ne,Počet hlasů v procentech - Koalicja Obywatelska: 30.25% a více,Počet hlasů v procentech - Koalicja Obywatelska: Méně než 30.25%,Počet hlasů v procentech - Konfederacja: 9.75% a více,Počet hlasů v procentech - Konfederacja: Méně než 9.75%,Počet hlasů v procentech - Lewica: 9.75% a více,Počet hlasů v procentech - Lewica: Méně než 9.75%,Počet hlasů v procentech - PiS (Zjednoczona Prawica): 35.75% a více,Počet hlasů v procentech - PiS (Zjednoczona Prawica): Méně než 35.75%,Počet hlasů v procentech - Trzecia Droga: 10.25% a více,Počet hlasů v procentech - Trzecia Droga: Méně než 10.25%,Umístění do 2. místa podle počtu hlasů Ano/Ne - Bezpartyjni Samorządowcy: Ano,Umístění do 2. místa podle počtu hlasů Ano/Ne - Bezpartyjni Samorządowcy: Ne,Umístění do 2. místa podle počtu hlasů Ano/Ne - Koalicja Obywatelska: Ano,Umístění do 2. místa podle počtu hlasů Ano/Ne - Koalicja Obywatelska: Ne,Umístění do 2. místa podle počtu hlasů Ano/Ne - Konfederacja: Ano,Umístění do 2. místa podle počtu hlasů Ano/Ne - Konfederacja: Ne,Umístění do 2. místa podle počtu hlasů Ano/Ne - Lewica: Ano,Umístění do 2. místa podle počtu hlasů Ano/Ne - Lewica: Ne,Umístění do 2. místa podle počtu hlasů Ano/Ne - PiS (Zjednoczona Prawica): Ano,Umístění do 2. místa podle počtu hlasů Ano/Ne - PiS (Zjednoczona Prawica): Ne,Umístění do 2. místa podle počtu hlasů Ano/Ne - Polska Jest Jedna: Ano,Umístění do 2. místa podle počtu hlasů Ano/Ne - Polska Jest Jedna: Ne,Umístění do 2. místa podle počtu hlasů Ano/Ne - Trzecia Droga: Ano,Umístění do 2. místa podle počtu hlasů Ano/Ne - Trzecia Droga: Ne,Umístění do 3. místa podle počtu hlasů Ano/Ne - Bezpartyjni Samorządowcy: Ano,Umístění do 3. místa podle počtu hlasů Ano/Ne - Bezpartyjni Samorządowcy: Ne,Umístění do 3. místa podle počtu hlasů Ano/Ne - Koalicja Obywatelska: Ano,Umístění do 3. místa podle počtu hlasů Ano/Ne - Koalicja Obywatelska: Ne,Umístění do 3. místa podle počtu hlasů Ano/Ne - Konfederacja: Ano,Umístění do 3. místa podle počtu hlasů Ano/Ne - Konfederacja: Ne,Umístění do 3. místa podle počtu hlasů Ano/Ne - Lewica: Ano,Umístění do 3. místa podle počtu hlasů Ano/Ne - Lewica: Ne,Umístění do 3. místa podle počtu hlasů Ano/Ne - PiS (Zjednoczona Prawica): Ano,Umístění do 3. místa podle počtu hlasů Ano/Ne - PiS (Zjednoczona Prawica): Ne,Umístění do 3. místa podle počtu hlasů Ano/Ne - Polska Jest Jedna: Ano,Umístění do 3. místa podle počtu hlasů Ano/Ne - Polska Jest Jedna: Ne,Umístění do 3. místa podle počtu hlasů Ano/Ne - Trzecia Droga: Ano,Umístění do 3. místa podle počtu hlasů Ano/Ne - Trzecia Droga: Ne,Umístění do 4. místa podle počtu hlasů Ano/Ne - Bezpartyjni Samorządowcy: Ano,Umístění do 4. místa podle počtu hlasů Ano/Ne - Bezpartyjni Samorządowcy: Ne,Umístění do 4. místa podle počtu hlasů Ano/Ne - Koalicja Obywatelska: Ano,Umístění do 4. místa podle počtu hlasů Ano/Ne - Koalicja Obywatelska: Ne,Umístění do 4. místa podle počtu hlasů Ano/Ne - Konfederacja: Ano,Umístění do 4. místa podle počtu hlasů Ano/Ne - Konfederacja: Ne,Umístění do 4. místa podle počtu hlasů Ano/Ne - Lewica: Ano,Umístění do 4. místa podle počtu hlasů Ano/Ne - Lewica: Ne,Umístění do 4. místa podle počtu hlasů Ano/Ne - PiS (Zjednoczona Prawica): Ano,Umístění do 4. místa podle počtu hlasů Ano/Ne - PiS (Zjednoczona Prawica): Ne,Umístění do 4. místa podle počtu hlasů Ano/Ne - Polska Jest Jedna: Ano,Umístění do 4. místa podle počtu hlasů Ano/Ne - Polska Jest Jedna: Ne,Umístění do 4. místa podle počtu hlasů Ano/Ne - Trzecia Droga: Ano,Umístění do 4. místa podle počtu hlasů Ano/Ne - Trzecia Droga: Ne,Umístění do 5. místa podle počtu hlasů Ano/Ne - Bezpartyjni Samorządowcy: Ano,Umístění do 5. místa podle počtu hlasů Ano/Ne - Bezpartyjni Samorządowcy: Ne,Umístění do 5. místa podle počtu hlasů Ano/Ne - Koalicja Obywatelska: Ano,Umístění do 5. místa podle počtu hlasů Ano/Ne - Koalicja Obywatelska: Ne,Umístění do 5. místa podle počtu hlasů Ano/Ne - Konfederacja: Ano,Umístění do 5. místa podle počtu hlasů Ano/Ne - Konfederacja: Ne,Umístění do 5. místa podle počtu hlasů Ano/Ne - Lewica: Ano,Umístění do 5. místa podle počtu hlasů Ano/Ne - Lewica: Ne,Umístění do 5. místa podle počtu hlasů Ano/Ne - PiS (Zjednoczona Prawica): Ano,Umístění do 5. místa podle počtu hlasů Ano/Ne - PiS (Zjednoczona Prawica): Ne,Umístění do 5. místa podle počtu hlasů Ano/Ne - Polska Jest Jedna: Ano,Umístění do 5. místa podle počtu hlasů Ano/Ne - Polska Jest Jedna: Ne,Umístění do 5. místa podle počtu hlasů Ano/Ne - Trzecia Droga: Ano,Umístění do 5. místa podle počtu hlasů Ano/Ne - Trzecia Droga: Ne,Volební účast v procentech - : 63.15% a více,Volební účast v procentech - : 63.65% a více,Volební účast v procentech - : 64.15% a více,Volební účast v procentech - : 64.65% a více,Volební účast v procentech - : Méně než 63.15%,Volební účast v procentech - : Méně než 63.65%,Volební účast v procentech - : Méně než 64.15%,Volební účast v procentech - : Méně než 64.65%
2023-10-03,,,,,,,,,2500.0,1.0,6.25,1.0799999999999996,550.0,1.0,650.0,1.0,1.0799999999999996,6.210000000000002,5000.0,1.0,550.0,1.0,,,,,,,,,,,1300.0,1.0,1.0,50.0,100.0,1.0,150.0,1.0,1.0,75.0,2600.0,1.0,100.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-04,,,,,,,,,2556.603773584906,1.0,6.79811320754717,1.0632075471698117,561.3207547169811,1.0,655.6603773584906,1.0,1.065849056603774,6.750566037735851,5000.0,1.0,561.3207547169811,1.0,,,,,,,,,,,1300.0,1.0,1.0,55.660377358490564,111.32075471698113,1.0,161.32075471698113,1.0,1.0,80.66037735849056,2600.0,1.0,111.32075471698113,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-05,,,,,,,,,3000.0,1.0,7.4521276595744705,1.0499999999999998,655.3191489361702,1.0,705.3191489361702,1.0,1.0491489361702124,7.477659574468088,5000.0,1.0,655.3191489361702,1.0,,,,,,,,,,,1300.0,1.0,1.0,60.53191489361702,120.0,1.0,170.0,1.0,1.0,85.53191489361703,2600.0,1.0,120.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-06,,,,,,,,,3000.0,1.0,7.9700000000000015,1.04,700.0,1.0,750.0,1.0,1.04,7.9700000000000015,5000.0,1.0,700.0,1.0,,,,,,,,,,,1300.0,1.0,1.0,65.0,120.0,1.0,170.0,1.0,1.0,90.0,2600.0,1.0,120.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-07,,,,,,,,,3000.0,1.0,7.97,1.0400000000000003,700.0,1.0,750.0,1.0,1.0400000000000003,7.97,5000.0,1.0,700.0,1.0,,,,,,,,,,,1300.0,1.0,1.0,65.0,120.0,1.0,170.0,1.0,1.0,90.0,2600.0,1.0,120.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-08,,,,,,,,,3000.0,1.0,7.970000000000001,1.04,700.0,1.0,750.0,1.0,1.04,7.970000000000001,5000.0,1.0,700.0,1.0,,,,,,,,,,,1300.0,1.0,1.0,65.0,120.0,1.0,170.0,1.0,1.0,90.0,2600.0,1.0,120.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-09,,,,,,,,,3000.0,1.0,8.53888888888889,1.0311111111111113,700.0,1.0,750.0,1.0,1.0311111111111113,8.53888888888889,5000.0,1.0,700.0,1.0,,,,,,,,,,,1388.888888888889,1.0,1.0,73.88888888888889,128.88888888888889,1.0,178.88888888888889,1.0,1.0,98.88888888888889,2688.8888888888887,1.0,128.88888888888889,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-10,,,,,,,,,3000.0,1.0,8.61,1.0300000000000002,700.0,1.0,750.0,1.0,1.0300000000000002,8.61,5000.0,1.0,700.0,1.0,,,,,,,,,,,1400.0,1.0,1.0,75.0,130.0,1.0,180.0,1.0,1.0,100.0,2700.0,1.0,130.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-11,,,,,,,,,3000.0,1.0,8.61,1.03,700.0,1.0,750.0,1.0,1.03,8.61,5000.0,1.0,700.0,1.0,,,,,,,,,,,1400.0,1.0,1.0,75.0,130.0,1.0,180.0,1.0,1.0,100.0,2700.0,1.0,130.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-10-12,,,9.379999999999999,1.0199999999999998,,,,,3000.0,1.0,8.97235294117647,1.025294117647059,749.6078431372549,1.0,760.9803921568628,1.0,1.025294117647059,8.97235294117647,5000.0,1.0,723.5294117647059,1.0,1.84,1.84,2.0050000000000003,1.7145833333333336,1.7183333333333337,2.0008333333333335,1.816666666666667,1.8633333333333333,1.7708333333333333,1.9229166666666664,1400.0,1.0,1.0,75.0,144.50980392156862,1.0,163.13725490196077,1.0,1.0,100.0,2700.0,1.0,130.0,1.0,500.0,1.0,1.0,150.0,2.952083333333333,1.34375,2.6791666666666667,1.4037499999999998,1.0,250.0,1200.0,1.0,2.502083333333333,1.4545833333333331,230.0,1.0,1.0,300.0,1.4495833333333332,2.52625,1.3575,2.8679166666666664,1.0,500.0,550.0,1.0,1.3275,3.0070833333333336,110.0,1.0,1.0,800.0,1.0,38.0,1.0,40.333333333333336,1.0,1000.0,250.0,1.0,1.0,42.916666666666664,1.72875,,,,1.9858333333333331,,,
2023-10-13,2.5085294117647057,1.4564705882352944,9.670545454545456,1.0169090909090905,3.506176470588235,1.2594117647058825,2.407941176470588,1.5044117647058823,3218.181818181818,1.0,9.670545454545456,1.0169090909090905,951.8181818181819,1.0,826.0,1.0,1.0169090909090905,9.670545454545456,5000.0,1.0,750.0,1.0,1.8672727272727279,1.8149090909090912,2.7654545454545465,1.3907272727272724,1.5890909090909089,2.1843636363636367,1.821090909090909,1.8589090909090908,1.5567272727272725,2.3249090909090917,1530.909090909091,1.0,1.0,75.0,241.45454545454547,1.0,170.72727272727272,1.0,1.0,100.0,2787.2727272727275,1.0,130.0,1.0,519.0909090909091,1.0,1.0,150.0,4.328727272727272,1.1716363636363636,2.6536363636363633,1.4141818181818182,1.0,250.0,1225.4545454545455,1.0,1.9830909090909095,1.7454545454545454,236.36363636363637,1.0,1.0,300.0,1.7601818181818183,1.9483636363636363,1.3347272727272728,2.968545454545455,1.0,500.0,562.7272727272727,1.0,1.179090909090909,4.2903636363636375,113.81818181818181,1.0,1.0,800.0,1.0,39.96363636363636,1.0,53.4,1.0,1000.0,256.3636363636364,1.0,1.0,74.0,1.300909090909091,1.5151162790697672,1.7939534883720933,,3.193272727272727,2.3560465116279072,1.8974418604651164,
